[(-15270, 3148, -4666), (-335, 333, 40)]
[(-15278, 3136, -4703), (-208, 295, 55)]
[(-15278, 3136, -4703), (-208, 295, 55)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15282, 3128, -4732), (-141, 298, 65)]
[(-15300, 3163, -4712), (-202, 336, 67)]
[(-15300, 3163, -4712), (-202, 336, 67)]
[(-15300, 3163, -4712), (-202, 336, 67)]
[(-15300, 3163, -4712), (-202, 336, 67)]
[(-15300, 3163, -4712), (-202, 336, 67)]
[(-15305, 3202, -4688), (-223, 298, 57)]
[(-15305, 3202, -4688), (-223, 298, 57)]
[(-15305, 3202, -4688), (-223, 298, 57)]
[(-15305, 3202, -4688), (-223, 298, 57)]
[(-15305, 3202, -4688), (-223, 298, 57)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15312, 3212, -4647), (-230, 268, 49)]
[(-15334, 3194, -4632), (-235, 250, 42)]
[(-15334, 3194, -4632), (-235, 250, 42)]
[(-15334, 3194, -4632), (-235, 250, 42)]
[(-15334, 3194, -4632), (-235, 250, 42)]
[(-15334, 3194, -4632), (-235, 250, 42)]
[(-15370, 3213, -4596), (-227, 231, 55)]
[(-15370, 3213, -4596), (-227, 231, 55)]
[(-15370, 3213, -4596), (-227, 231, 55)]
[(-15370, 3213, -4596), (-227, 231, 55)]
[(-15370, 3213, -4596), (-227, 231, 55)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15350, 3236, -4583), (-196, 195, 53)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15352, 3213, -4582), (-202, 235, 52)]
[(-15344, 3218, -4592), (-144, 278, 20)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15360, 3194, -4595), (-183, 313, 14)]
[(-15344, 3224, -4600), (-140, 333, 19)]
[(-15344, 3224, -4600), (-140, 333, 19)]
[(-15344, 3224, -4600), (-140, 333, 19)]
[(-15344, 3224, -4600), (-140, 333, 19)]
[(-15344, 3224, -4600), (-140, 333, 19)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15347, 3195, -4636), (-189, 351, 7)]
[(-15348, 3188, -4669), (-159, 349, 1)]
[(-15348, 3188, -4669), (-159, 349, 1)]
[(-15348, 3188, -4669), (-159, 349, 1)]
[(-15348, 3188, -4669), (-159, 349, 1)]
[(-15348, 3188, -4669), (-159, 349, 1)]
