[(-15310, 3173, -4862), (-307, 350, 27)]
[(-15269, 3199, -4842), (-155, 339, -18)]
[(-15269, 3199, -4842), (-155, 339, -18)]
[(-15269, 3199, -4842), (-155, 339, -18)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15288, 3207, -4837), (-39, 262, 22)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15292, 3214, -4856), (105, 194, 56)]
[(-15263, 3194, -4833), (251, 189, 28)]
[(-15263, 3194, -4833), (251, 189, 28)]
[(-15263, 3194, -4833), (251, 189, 28)]
[(-15263, 3194, -4833), (251, 189, 28)]
[(-15263, 3194, -4833), (251, 189, 28)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15274, 3160, -4856), (193, 203, 21)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15248, 3168, -4882), (112, 249, 3)]
[(-15288, 3161, -4900), (27, 257, 0)]
[(-15288, 3161, -4900), (27, 257, 0)]
[(-15288, 3161, -4900), (27, 257, 0)]
[(-15288, 3161, -4900), (27, 257, 0)]
[(-15288, 3161, -4900), (27, 257, 0)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15312, 3154, -4894), (20, 240, -35)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15308, 3124, -4884), (-18, 227, -43)]
[(-15334, 3120, -4908), (-40, 250, -25)]
[(-15334, 3120, -4908), (-40, 250, -25)]
[(-15334, 3120, -4908), (-40, 250, -25)]
[(-15334, 3120, -4908), (-40, 250, -25)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15343, 3095, -4912), (-81, 232, 0)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15344, 3106, -4888), (-80, 222, -7)]
[(-15353, 3094, -4896), (-114, 234, 5)]
[(-15353, 3094, -4896), (-114, 234, 5)]
[(-15353, 3094, -4896), (-114, 234, 5)]
[(-15353, 3094, -4896), (-114, 234, 5)]
[(-15353, 3094, -4896), (-114, 234, 5)]
[(-15338, 3100, -4884), (-149, 250, 7)]
[(-15338, 3100, -4884), (-149, 250, 7)]
[(-15338, 3100, -4884), (-149, 250, 7)]
[(-15338, 3100, -4884), (-149, 250, 7)]
[(-15338, 3100, -4884), (-149, 250, 7)]
[(-15338, 3100, -4884), (-149, 250, 7)]
