[(-14438, 5199, -6461), (-151, 305, 3)]
[(-14444, 5214, -6482), (-116, 312, 7)]
[(-14444, 5214, -6482), (-116, 312, 7)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14414, 5193, -6471), (-108, 231, 31)]
[(-14391, 5193, -6443), (-61, 239, -2)]
[(-14391, 5193, -6443), (-61, 239, -2)]
[(-14391, 5193, -6443), (-61, 239, -2)]
[(-14391, 5193, -6443), (-61, 239, -2)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14422, 5190, -6425), (-95, 264, 3)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14448, 5213, -6443), (-53, 304, 5)]
[(-14451, 5176, -6491), (-76, 297, 19)]
[(-14451, 5176, -6491), (-76, 297, 19)]
[(-14451, 5176, -6491), (-76, 297, 19)]
[(-14451, 5176, -6491), (-76, 297, 19)]
[(-14451, 5176, -6491), (-76, 297, 19)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14456, 5184, -6399), (107, 231, 25)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14458, 5128, -6402), (21, 262, 49)]
[(-14484, 5148, -6407), (-59, 202, 58)]
[(-14484, 5148, -6407), (-59, 202, 58)]
[(-14484, 5148, -6407), (-59, 202, 58)]
[(-14484, 5148, -6407), (-59, 202, 58)]
[(-14484, 5148, -6407), (-59, 202, 58)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14489, 5173, -6376), (0, 248, 111)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14500, 5151, -6400), (21, 291, 87)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14474, 5204, -6363), (-34, 290, 103)]
[(-14463, 5237, -6372), (-128, 298, 92)]
[(-14463, 5237, -6372), (-128, 298, 92)]
[(-14463, 5237, -6372), (-128, 298, 92)]
[(-14463, 5237, -6372), (-128, 298, 92)]
[(-14463, 5237, -6372), (-128, 298, 92)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14468, 5256, -6358), (-249, 363, 11)]
[(-14448, 5256, -6342), (-219, 354, -26)]
[(-14448, 5256, -6342), (-219, 354, -26)]
[(-14448, 5256, -6342), (-219, 354, -26)]
[(-14448, 5256, -6342), (-219, 354, -26)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14456, 5253, -6340), (-233, 328, -19)]
[(-14455, 5249, -6333), (-229, 327, -19)]
[(-14455, 5249, -6333), (-229, 327, -19)]
[(-14455, 5249, -6333), (-229, 327, -19)]
[(-14455, 5249, -6333), (-229, 327, -19)]
[(-14464, 5240, -6321), (-195, 336, -12)]
[(-14464, 5240, -6321), (-195, 336, -12)]
[(-14464, 5240, -6321), (-195, 336, -12)]
[(-14464, 5240, -6321), (-195, 336, -12)]
[(-14464, 5240, -6321), (-195, 336, -12)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
[(-14469, 5236, -6316), (-118, 322, -24)]
