[(-14426, 5488, -6208), (-146, 327, 63)]
[(-14423, 5500, -6245), (-93, 342, 72)]
[(-14423, 5500, -6245), (-93, 342, 72)]
[(-14423, 5500, -6245), (-93, 342, 72)]
[(-14423, 5500, -6245), (-93, 342, 72)]
[(-14423, 5500, -6245), (-93, 342, 72)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14419, 5496, -6244), (-54, 293, 84)]
[(-14394, 5512, -6263), (-79, 363, 105)]
[(-14394, 5512, -6263), (-79, 363, 105)]
[(-14394, 5512, -6263), (-79, 363, 105)]
[(-14394, 5512, -6263), (-79, 363, 105)]
[(-14394, 5512, -6263), (-79, 363, 105)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14405, 5512, -6272), (-75, 360, 94)]
[(-14406, 5497, -6292), (-107, 350, 78)]
[(-14406, 5497, -6292), (-107, 350, 78)]
[(-14406, 5497, -6292), (-107, 350, 78)]
[(-14406, 5497, -6292), (-107, 350, 78)]
[(-14406, 5497, -6292), (-107, 350, 78)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14404, 5486, -6318), (-130, 357, 93)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14396, 5462, -6307), (-20, 311, 140)]
[(-14369, 5565, -6292), (-29, 440, 132)]
[(-14369, 5565, -6292), (-29, 440, 132)]
[(-14369, 5565, -6292), (-29, 440, 132)]
[(-14369, 5565, -6292), (-29, 440, 132)]
[(-14369, 5565, -6292), (-29, 440, 132)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14344, 5595, -6301), (-21, 327, 120)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14368, 5600, -6325), (-6, 313, 138)]
[(-14339, 5607, -6308), (-16, 271, 221)]
[(-14339, 5607, -6308), (-16, 271, 221)]
[(-14339, 5607, -6308), (-16, 271, 221)]
[(-14339, 5607, -6308), (-16, 271, 221)]
[(-14339, 5607, -6308), (-16, 271, 221)]
[(-14328, 5646, -6318), (-31, 308, 176)]
