accX,accY,accZ,gyrX,gyrY,gyrZ
-15507,2755,-4522,-316,589,307
-15489,2777,-4544,-30,545,17
-15489,2777,-4544,-30,545,17
-15489,2777,-4544,-30,545,17
-15489,2777,-4544,-30,545,17
-15489,2777,-4544,-30,545,17
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15508,2840,-4644,-527,897,179
-15460,2908,-4666,-407,732,206
-15460,2908,-4666,-407,732,206
-15460,2908,-4666,-407,732,206
-15460,2908,-4666,-407,732,206
-15460,2908,-4666,-407,732,206
-15453,2882,-4626,-258,430,165
-15453,2882,-4626,-258,430,165
-15453,2882,-4626,-258,430,165
-15453,2882,-4626,-258,430,165
-15453,2882,-4626,-258,430,165
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15432,2893,-4625,-205,389,160
-15455,2928,-4652,-239,307,161
-15455,2928,-4652,-239,307,161
-15455,2928,-4652,-239,307,161
-15455,2928,-4652,-239,307,161
-15460,2972,-4647,-270,217,163
-15460,2972,-4647,-270,217,163
-15460,2972,-4647,-270,217,163
-15460,2972,-4647,-270,217,163
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15458,2940,-4633,-216,282,148
-15460,2992,-4646,-117,261,126
-15460,2992,-4646,-117,261,126
-15460,2992,-4646,-117,261,126
-15460,2992,-4646,-117,261,126
-15460,2992,-4646,-117,261,126
-15392,3040,-4672,139,195,31
-15392,3040,-4672,139,195,31
-15392,3040,-4672,139,195,31
-15392,3040,-4672,139,195,31
-15392,3040,-4672,139,195,31
-15392,3040,-4672,139,195,31
-15373,3003,-4628,-207,523,-66
