accX,accY,accZ,gyrX,gyrY,gyrZ
-15298,3398,-4790,-70,254,83
-15276,3388,-4813,-82,266,83
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15290,3363,-4827,-79,258,44
-15272,3371,-4848,-39,238,50
-15272,3371,-4848,-39,238,50
-15272,3371,-4848,-39,238,50
-15272,3371,-4848,-39,238,50
-15272,3371,-4848,-39,238,50
-15275,3358,-4853,-101,261,39
-15275,3358,-4853,-101,261,39
-15275,3358,-4853,-101,261,39
-15275,3358,-4853,-101,261,39
-15275,3358,-4853,-101,261,39
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15281,3332,-4872,-116,260,47
-15278,3356,-4874,-105,259,56
-15278,3356,-4874,-105,259,56
-15278,3356,-4874,-105,259,56
-15278,3356,-4874,-105,259,56
-15278,3356,-4874,-105,259,56
-15278,3356,-4874,-105,259,56
-15289,3352,-4859,-148,251,36
-15289,3352,-4859,-148,251,36
-15289,3352,-4859,-148,251,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15316,3333,-4858,-162,256,36
-15296,3365,-4844,-184,224,50
-15296,3365,-4844,-184,224,50
-15296,3365,-4844,-184,224,50
-15296,3365,-4844,-184,224,50
-15296,3365,-4844,-184,224,50
-15302,3376,-4820,-195,187,43
-15302,3376,-4820,-195,187,43
-15302,3376,-4820,-195,187,43
-15302,3376,-4820,-195,187,43
-15302,3376,-4820,-195,187,43
-15302,3376,-4820,-195,187,43
-15320,3347,-4794,-145,174,5
-15320,3347,-4794,-145,174,5
-15320,3347,-4794,-145,174,5
