[(-15194, 3336, -5284), (-237, 268, 41)]
[(-15177, 3369, -5296), (-758, 553, 94)]
[(-15177, 3369, -5296), (-758, 553, 94)]
[(-15177, 3369, -5296), (-758, 553, 94)]
[(-15177, 3369, -5296), (-758, 553, 94)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15167, 3425, -5277), (-796, 497, 95)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15137, 3445, -5313), (-731, 480, 76)]
[(-15116, 3502, -5342), (-624, 419, 63)]
[(-15116, 3502, -5342), (-624, 419, 63)]
[(-15116, 3502, -5342), (-624, 419, 63)]
[(-15116, 3502, -5342), (-624, 419, 63)]
[(-15116, 3502, -5342), (-624, 419, 63)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15104, 3508, -5376), (-548, 356, 35)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15110, 3516, -5396), (-501, 346, 27)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15106, 3525, -5387), (-298, 283, -12)]
[(-15117, 3542, -5416), (-346, 272, 10)]
[(-15117, 3542, -5416), (-346, 272, 10)]
[(-15117, 3542, -5416), (-346, 272, 10)]
[(-15117, 3542, -5416), (-346, 272, 10)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15139, 3538, -5428), (-264, 227, -11)]
[(-15130, 3542, -5401), (-208, 217, -16)]
[(-15130, 3542, -5401), (-208, 217, -16)]
[(-15130, 3542, -5401), (-208, 217, -16)]
[(-15130, 3542, -5401), (-208, 217, -16)]
[(-15130, 3542, -5401), (-208, 217, -16)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15144, 3524, -5344), (173, 25, -84)]
[(-15168, 3486, -5324), (258, -20, -53)]
[(-15168, 3486, -5324), (258, -20, -53)]
[(-15168, 3486, -5324), (258, -20, -53)]
