[(-14571, 4529, -6662), (-138, 278, 35)]
[(-14558, 4504, -6697), (-106, 316, 23)]
[(-14558, 4504, -6697), (-106, 316, 23)]
[(-14558, 4504, -6697), (-106, 316, 23)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14568, 4511, -6680), (-131, 312, 33)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14580, 4528, -6668), (-126, 299, 70)]
[(-14558, 4530, -6669), (-90, 287, 51)]
[(-14558, 4530, -6669), (-90, 287, 51)]
[(-14558, 4530, -6669), (-90, 287, 51)]
[(-14558, 4530, -6669), (-90, 287, 51)]
[(-14558, 4530, -6669), (-90, 287, 51)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14570, 4546, -6687), (-90, 273, 47)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14571, 4534, -6702), (151, 108, 113)]
[(-14570, 4534, -6738), (139, 305, 62)]
[(-14570, 4534, -6738), (139, 305, 62)]
[(-14570, 4534, -6738), (139, 305, 62)]
[(-14570, 4534, -6738), (139, 305, 62)]
[(-14570, 4534, -6738), (139, 305, 62)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14566, 4505, -6780), (-15, 347, 20)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14524, 4485, -6796), (-394, 458, -80)]
[(-14499, 4501, -6756), (-543, 691, -54)]
[(-14499, 4501, -6756), (-543, 691, -54)]
[(-14499, 4501, -6756), (-543, 691, -54)]
[(-14499, 4501, -6756), (-543, 691, -54)]
[(-14499, 4501, -6756), (-543, 691, -54)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14464, 4500, -6856), (-528, 806, -13)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14423, 4545, -6926), (-586, 724, -29)]
[(-14378, 4540, -6949), (-514, 566, -19)]
[(-14378, 4540, -6949), (-514, 566, -19)]
[(-14378, 4540, -6949), (-514, 566, -19)]
[(-14378, 4540, -6949), (-514, 566, -19)]
[(-14378, 4540, -6949), (-514, 566, -19)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14389, 4553, -6949), (-303, 428, -32)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14407, 4560, -6998), (-74, 339, -30)]
[(-14430, 4630, -6980), (-123, 120, 55)]
[(-14430, 4630, -6980), (-123, 120, 55)]
[(-14430, 4630, -6980), (-123, 120, 55)]
[(-14430, 4630, -6980), (-123, 120, 55)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14448, 4613, -6885), (-292, 102, 48)]
[(-14491, 4579, -6817), (-19, 133, 14)]
[(-14491, 4579, -6817), (-19, 133, 14)]
[(-14491, 4579, -6817), (-19, 133, 14)]
[(-14491, 4579, -6817), (-19, 133, 14)]
[(-14513, 4577, -6773), (-22, 160, -18)]
[(-14513, 4577, -6773), (-22, 160, -18)]
[(-14513, 4577, -6773), (-22, 160, -18)]
[(-14513, 4577, -6773), (-22, 160, -18)]
[(-14513, 4577, -6773), (-22, 160, -18)]
