[(-14452, 4727, -6793), (-45, 364, -26)]
[(-14443, 4745, -6822), (-140, 323, -21)]
[(-14443, 4745, -6822), (-140, 323, -21)]
[(-14443, 4745, -6822), (-140, 323, -21)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14454, 4745, -6836), (-452, 570, -50)]
[(-14341, 4796, -6956), (-482, 800, -11)]
[(-14341, 4796, -6956), (-482, 800, -11)]
[(-14341, 4796, -6956), (-482, 800, -11)]
[(-14341, 4796, -6956), (-482, 800, -11)]
[(-14341, 4796, -6956), (-482, 800, -11)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14318, 4804, -7012), (-411, 823, -12)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14294, 4840, -7016), (-408, 731, -47)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14286, 4864, -7064), (-407, 604, -66)]
[(-14324, 4837, -7128), (-99, 351, -50)]
[(-14324, 4837, -7128), (-99, 351, -50)]
[(-14324, 4837, -7128), (-99, 351, -50)]
[(-14324, 4837, -7128), (-99, 351, -50)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14304, 4931, -7140), (-201, 74, 55)]
[(-14349, 4924, -7040), (-346, 112, -50)]
[(-14349, 4924, -7040), (-346, 112, -50)]
[(-14349, 4924, -7040), (-346, 112, -50)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14382, 4889, -7037), (-78, 141, -64)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14384, 4860, -7016), (-70, 115, -92)]
[(-14416, 4786, -7008), (-26, 151, -110)]
[(-14416, 4786, -7008), (-26, 151, -110)]
[(-14416, 4786, -7008), (-26, 151, -110)]
[(-14416, 4786, -7008), (-26, 151, -110)]
[(-14416, 4786, -7008), (-26, 151, -110)]
