[(-15318, 4784, -3141), (-128, 237, 61)]
[(-15317, 4824, -3180), (-156, 257, 89)]
[(-15317, 4824, -3180), (-156, 257, 89)]
[(-15317, 4824, -3180), (-156, 257, 89)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15310, 4833, -3180), (-153, 275, 96)]
[(-15312, 4825, -3137), (-135, 258, 106)]
[(-15312, 4825, -3137), (-135, 258, 106)]
[(-15312, 4825, -3137), (-135, 258, 106)]
[(-15312, 4825, -3137), (-135, 258, 106)]
[(-15312, 4825, -3137), (-135, 258, 106)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15304, 4847, -3126), (-131, 260, 109)]
[(-15342, 4913, -3066), (-149, 213, 335)]
[(-15342, 4913, -3066), (-149, 213, 335)]
[(-15342, 4913, -3066), (-149, 213, 335)]
[(-15342, 4913, -3066), (-149, 213, 335)]
[(-15342, 4913, -3066), (-149, 213, 335)]
[(-15312, 4908, -3127), (-109, 237, 270)]
[(-15312, 4908, -3127), (-109, 237, 270)]
[(-15312, 4908, -3127), (-109, 237, 270)]
[(-15312, 4908, -3127), (-109, 237, 270)]
[(-15312, 4908, -3127), (-109, 237, 270)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15322, 4900, -3149), (-12, 20, 222)]
[(-15294, 4909, -3130), (-15, 12, 224)]
[(-15294, 4909, -3130), (-15, 12, 224)]
[(-15294, 4909, -3130), (-15, 12, 224)]
[(-15294, 4909, -3130), (-15, 12, 224)]
[(-15294, 4909, -3130), (-15, 12, 224)]
[(-15285, 4925, -3131), (-10, -7, 196)]
[(-15285, 4925, -3131), (-10, -7, 196)]
[(-15285, 4925, -3131), (-10, -7, 196)]
[(-15285, 4925, -3131), (-10, -7, 196)]
[(-15285, 4925, -3131), (-10, -7, 196)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15272, 5005, -3148), (-7, 29, 183)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15247, 5020, -3143), (20, 77, 182)]
[(-15235, 5031, -3120), (8, 121, 160)]
[(-15235, 5031, -3120), (8, 121, 160)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15239, 5032, -3132), (-32, 111, 134)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15269, 5039, -3148), (-39, 79, 100)]
[(-15237, 5056, -3144), (-49, 105, 87)]
[(-15237, 5056, -3144), (-49, 105, 87)]
[(-15237, 5056, -3144), (-49, 105, 87)]
[(-15237, 5056, -3144), (-49, 105, 87)]
[(-15237, 5056, -3144), (-49, 105, 87)]
[(-15252, 5037, -3153), (-31, 122, 55)]
[(-15252, 5037, -3153), (-31, 122, 55)]
[(-15252, 5037, -3153), (-31, 122, 55)]
[(-15252, 5037, -3153), (-31, 122, 55)]
