[(-14989, 5613, -3585), (-178, 406, 50)]
[(-14997, 5632, -3629), (-174, 361, 46)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14967, 5630, -3631), (-166, 301, 29)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14986, 5651, -3634), (-142, 278, 27)]
[(-14946, 5657, -3630), (-195, 341, 16)]
[(-14946, 5657, -3630), (-195, 341, 16)]
[(-14946, 5657, -3630), (-195, 341, 16)]
[(-14946, 5657, -3630), (-195, 341, 16)]
[(-14946, 5657, -3630), (-195, 341, 16)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14976, 5639, -3672), (-113, 247, 27)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14964, 5636, -3684), (-119, 257, 13)]
[(-14939, 5637, -3752), (-200, 421, 44)]
[(-14939, 5637, -3752), (-200, 421, 44)]
[(-14939, 5637, -3752), (-200, 421, 44)]
[(-14939, 5637, -3752), (-200, 421, 44)]
[(-14939, 5637, -3752), (-200, 421, 44)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14899, 5669, -3812), (-115, 388, 34)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14902, 5662, -3844), (-115, 369, 54)]
[(-14886, 5680, -3876), (-139, 360, 47)]
[(-14886, 5680, -3876), (-139, 360, 47)]
[(-14886, 5680, -3876), (-139, 360, 47)]
[(-14886, 5680, -3876), (-139, 360, 47)]
[(-14886, 5680, -3876), (-139, 360, 47)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14904, 5709, -3878), (-137, 293, 43)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14912, 5726, -3851), (-108, 205, 46)]
[(-14917, 5700, -3808), (-102, 165, 45)]
[(-14917, 5700, -3808), (-102, 165, 45)]
[(-14917, 5700, -3808), (-102, 165, 45)]
[(-14917, 5700, -3808), (-102, 165, 45)]
[(-14917, 5700, -3808), (-102, 165, 45)]
[(-14963, 5716, -3779), (-73, 126, 28)]
[(-14963, 5716, -3779), (-73, 126, 28)]
