[(-14436, 5752, -5692), (-102, 167, 153)]
[(-14405, 5749, -5704), (-122, 177, 107)]
[(-14405, 5749, -5704), (-122, 177, 107)]
[(-14405, 5749, -5704), (-122, 177, 107)]
[(-14405, 5749, -5704), (-122, 177, 107)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14388, 5783, -5701), (-184, 199, 77)]
[(-14396, 5794, -5705), (-280, 235, 51)]
[(-14396, 5794, -5705), (-280, 235, 51)]
[(-14396, 5794, -5705), (-280, 235, 51)]
[(-14396, 5794, -5705), (-280, 235, 51)]
[(-14396, 5794, -5705), (-280, 235, 51)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14408, 5803, -5701), (-372, 295, 62)]
[(-14403, 5831, -5677), (-541, 359, 92)]
[(-14403, 5831, -5677), (-541, 359, 92)]
[(-14403, 5831, -5677), (-541, 359, 92)]
[(-14403, 5831, -5677), (-541, 359, 92)]
[(-14403, 5831, -5677), (-541, 359, 92)]
[(-14377, 5840, -5635), (-781, 481, 166)]
[(-14377, 5840, -5635), (-781, 481, 166)]
[(-14377, 5840, -5635), (-781, 481, 166)]
[(-14377, 5840, -5635), (-781, 481, 166)]
[(-14377, 5840, -5635), (-781, 481, 166)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14360, 5920, -5668), (-769, 526, 199)]
[(-14358, 5980, -5679), (-613, 472, 137)]
[(-14358, 5980, -5679), (-613, 472, 137)]
[(-14358, 5980, -5679), (-613, 472, 137)]
[(-14358, 5980, -5679), (-613, 472, 137)]
[(-14358, 5980, -5679), (-613, 472, 137)]
[(-14328, 6008, -5682), (-450, 319, 97)]
[(-14328, 6008, -5682), (-450, 319, 97)]
[(-14328, 6008, -5682), (-450, 319, 97)]
[(-14328, 6008, -5682), (-450, 319, 97)]
[(-14328, 6008, -5682), (-450, 319, 97)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14313, 6049, -5603), (-290, 224, 45)]
[(-14307, 6031, -5639), (-151, 179, 36)]
[(-14307, 6031, -5639), (-151, 179, 36)]
[(-14307, 6031, -5639), (-151, 179, 36)]
[(-14307, 6031, -5639), (-151, 179, 36)]
[(-14307, 6031, -5639), (-151, 179, 36)]
[(-14308, 5986, -5628), (220, 5, -26)]
[(-14308, 5986, -5628), (220, 5, -26)]
[(-14308, 5986, -5628), (220, 5, -26)]
[(-14308, 5986, -5628), (220, 5, -26)]
[(-14308, 5986, -5628), (220, 5, -26)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14322, 5947, -5650), (182, 14, 1)]
[(-14319, 5928, -5658), (101, 57, 16)]
[(-14319, 5928, -5658), (101, 57, 16)]
[(-14319, 5928, -5658), (101, 57, 16)]
[(-14319, 5928, -5658), (101, 57, 16)]
[(-14319, 5928, -5658), (101, 57, 16)]
[(-14336, 5914, -5661), (40, 125, 35)]
[(-14336, 5914, -5661), (40, 125, 35)]
[(-14336, 5914, -5661), (40, 125, 35)]
[(-14336, 5914, -5661), (40, 125, 35)]
[(-14336, 5914, -5661), (40, 125, 35)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14353, 5870, -5667), (10, 140, 5)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14365, 5844, -5653), (-41, 130, 7)]
[(-14360, 5830, -5632), (-82, 159, 17)]
[(-14360, 5830, -5632), (-82, 159, 17)]
[(-14360, 5830, -5632), (-82, 159, 17)]
[(-14360, 5830, -5632), (-82, 159, 17)]
[(-14360, 5830, -5632), (-82, 159, 17)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14372, 5833, -5628), (-75, 174, 19)]
[(-14382, 5817, -5647), (-78, 182, 2)]
