[(-14608, 4614, -6468), (-83, 159, 18)]
[(-14600, 4597, -6465), (-84, 172, 21)]
[(-14600, 4597, -6465), (-84, 172, 21)]
[(-14600, 4597, -6465), (-84, 172, 21)]
[(-14600, 4597, -6465), (-84, 172, 21)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14611, 4604, -6452), (-96, 175, 13)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14606, 4625, -6460), (-112, 193, 24)]
[(-14616, 4608, -6448), (-129, 199, 14)]
[(-14616, 4608, -6448), (-129, 199, 14)]
[(-14616, 4608, -6448), (-129, 199, 14)]
[(-14616, 4608, -6448), (-129, 199, 14)]
[(-14616, 4608, -6448), (-129, 199, 14)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14606, 4612, -6476), (-144, 184, 15)]
[(-14578, 4628, -6473), (-30, 118, 78)]
[(-14578, 4628, -6473), (-30, 118, 78)]
[(-14578, 4628, -6473), (-30, 118, 78)]
[(-14578, 4628, -6473), (-30, 118, 78)]
[(-14578, 4628, -6473), (-30, 118, 78)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14564, 4616, -6484), (-22, 102, 58)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14557, 4637, -6524), (-444, 466, -92)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14537, 4608, -6537), (-512, 531, -98)]
[(-14512, 4647, -6591), (-573, 566, -128)]
[(-14512, 4647, -6591), (-573, 566, -128)]
[(-14512, 4647, -6591), (-573, 566, -128)]
[(-14512, 4647, -6591), (-573, 566, -128)]
[(-14512, 4647, -6591), (-573, 566, -128)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14530, 4630, -6635), (-526, 506, -122)]
[(-14523, 4618, -6627), (-262, 180, -41)]
[(-14523, 4618, -6627), (-262, 180, -41)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14516, 4636, -6640), (-25, 16, 49)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14527, 4636, -6609), (39, 11, 82)]
[(-14532, 4644, -6589), (40, 26, 66)]
[(-14532, 4644, -6589), (40, 26, 66)]
[(-14532, 4644, -6589), (40, 26, 66)]
[(-14532, 4644, -6589), (40, 26, 66)]
[(-14532, 4644, -6589), (40, 26, 66)]
[(-14539, 4644, -6596), (36, 42, 54)]
[(-14539, 4644, -6596), (36, 42, 54)]
[(-14539, 4644, -6596), (36, 42, 54)]
[(-14539, 4644, -6596), (36, 42, 54)]
