accX,accY,accZ,gyrX,gyrY,gyrZ
-15185,4013,-4853,-81,206,42
-15185,4016,-4848,-69,207,38
-15185,4016,-4848,-69,207,38
-15188,3993,-4872,-83,195,8
-15188,3993,-4872,-83,195,8
-15188,3993,-4872,-83,195,8
-15188,3993,-4872,-83,195,8
-15188,3993,-4872,-83,195,8
-15199,3971,-4872,-126,219,-1
-15199,3971,-4872,-126,219,-1
-15199,3971,-4872,-126,219,-1
-15199,3971,-4872,-126,219,-1
-15199,3971,-4872,-126,219,-1
-15199,3971,-4872,-126,219,-1
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15193,3980,-4914,-316,306,-45
-15198,3987,-5048,-1290,883,-235
-15198,3987,-5048,-1290,883,-235
-15198,3987,-5048,-1290,883,-235
-15198,3987,-5048,-1290,883,-235
-15198,3987,-5048,-1290,883,-235
-15198,3987,-5048,-1290,883,-235
-15220,3979,-5083,-1457,874,-329
-15220,3979,-5083,-1457,874,-329
-15220,3979,-5083,-1457,874,-329
-15220,3979,-5083,-1457,874,-329
-15220,3979,-5083,-1457,874,-329
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15211,3935,-5088,-1104,733,-243
-15192,3864,-5094,-1126,573,-84
-15192,3864,-5094,-1126,573,-84
-15192,3864,-5094,-1126,573,-84
-15192,3864,-5094,-1126,573,-84
-15192,3864,-5094,-1126,573,-84
-15192,3864,-5094,-1126,573,-84
-15197,3888,-5040,-740,230,-10
-15197,3888,-5040,-740,230,-10
-15197,3888,-5040,-740,230,-10
-15197,3888,-5040,-740,230,-10
-15197,3888,-5040,-740,230,-10
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15212,3869,-5092,99,-122,188
-15168,3908,-5032,330,-215,286
-15168,3908,-5032,330,-215,286
-15168,3908,-5032,330,-215,286
-15168,3908,-5032,330,-215,286
-15168,3908,-5032,330,-215,286
-15168,3908,-5032,330,-215,286
-15175,3946,-4987,288,-122,249
-15175,3946,-4987,288,-122,249
-15175,3946,-4987,288,-122,249
-15175,3946,-4987,288,-122,249
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3950,-4941,200,-36,187
-15179,3940,-4916,91,41,105
-15179,3940,-4916,91,41,105
-15179,3940,-4916,91,41,105
-15179,3940,-4916,91,41,105
-15179,3940,-4916,91,41,105
-15179,3940,-4916,91,41,105
-15197,3933,-4896,54,89,70
-15197,3933,-4896,54,89,70
-15197,3933,-4896,54,89,70
-15197,3933,-4896,54,89,70
-15197,3933,-4896,54,89,70
-15220,3949,-4918,47,131,84
-15220,3949,-4918,47,131,84
-15220,3949,-4918,47,131,84
-15220,3949,-4918,47,131,84
-15220,3949,-4918,47,131,84
